Calc. Date= 06-29-2025, Time= 11:18:17
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
           Ar     039.96  2keV    10eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000006 0.0000E+00  3.1283E+02  3.9826E+01 -4.3540E+01  0.0000E+00  4.0758E+00
0000007 2.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.7295E-01  0.0000E+00
0000007 1.9892E+00  3.9702E+00  0.0000E+00  0.0000E+00  9.7033E-01  1.0764E+01
0000007 1.8686E+00  2.8483E+01  5.0473E-01  2.1649E+00  9.4045E-01  1.1592E+02
0000007 1.8328E+00  4.1694E+01  4.3624E+00  4.0630E+00  9.3139E-01  9.7098E+00
0000007 1.2629E+00  5.4743E+01  7.9301E+00  6.9136E+00  7.7315E-01  5.6987E+02
0000007 1.0757E+00  6.3995E+01  7.8089E+00  1.5480E+01  7.1354E-01  1.8366E+02
0000007 1.0521E+00  6.9208E+01  6.3194E+00  2.6330E+01  7.0568E-01  6.2589E+00
0000007 1.0151E+00  7.4292E+01  5.7509E+00  3.7257E+01  6.9315E-01  1.9993E+01
0000007 9.4932E-01  7.8106E+01  4.1285E+00  4.8479E+01  6.7032E-01  4.9191E+01
0000007 8.7274E-01  7.9292E+01  2.5682E+00  6.0088E+01  6.4272E-01  6.0797E+01
0000007 5.8794E-01  7.7580E+01  1.7835E+00  7.1475E+01  5.2752E-01  2.8481E+02
0000007 5.7440E-01  7.0381E+01  1.8770E+00  7.9161E+01  5.2142E-01  1.3534E+01
0000007 5.4688E-01  6.2520E+01  7.8905E-01  8.5998E+01  5.0877E-01  1.6598E+01
0000007 5.2997E-01  5.3714E+01  3.1795E-01  9.1434E+01  5.0084E-01  6.3654E+00
0000007 5.0067E-01  4.4820E+01  9.2953E-01  9.6565E+01  4.8680E-01  1.9006E+01
0000007 4.9406E-01  3.6589E+01  3.3701E+00  1.0199E+02  4.8358E-01  6.6028E+00
0000007 3.3367E-01  2.7814E+01  5.8593E+00  1.0638E+02  3.9741E-01  1.6039E+02
0000007 2.9986E-01  1.9806E+01  2.6352E+00  1.0980E+02  3.7674E-01  2.6432E+01
0000007 2.5812E-01  3.3683E+00 -4.8419E+00  1.1022E+02  3.4953E-01  2.9416E+01
0000007 2.5051E-01  7.0083E+00 -6.6397E+00  1.0748E+02  0.0000E+00  2.9416E+01
0000008 2.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.7295E-01  0.0000E+00
0000008 1.9873E+00  7.9404E+00  1.1222E-02 -8.0243E-03  9.6986E-01  4.9408E+00
0000008 1.9120E+00  1.8151E+01 -2.3064E-01 -4.5976E-01  9.5131E-01  5.5445E+01
0000008 1.8792E+00  3.2017E+01 -3.5176E-01  1.2654E+00  9.4312E-01  6.2235E+00
0000008 1.8380E+00  4.5897E+01 -5.5625E-01  2.1916E+00  9.3270E-01  4.1264E+01
0000008 1.7715E+00  5.9608E+01  1.2394E+00  2.6432E+00  9.1570E-01  6.6419E+01
0000008 1.7431E+00  7.2681E+01  4.4648E+00  5.2114E+00  9.0831E-01  3.3443E+00
0000008 1.3649E+00  8.5680E+01  7.3238E+00  8.2504E+00  8.0376E-01  3.5340E+02
0000008 1.2936E+00  9.8360E+01  6.2884E+00  6.4398E+00  7.8248E-01  7.1311E+01
0000008 1.2898E+00  1.1095E+02  7.7821E+00  6.1292E+00  7.8133E-01  3.8062E+00
0000008 1.0818E+00  1.2358E+02  8.8344E+00  6.3449E+00  7.1558E-01  1.8814E+02
0000008 9.8803E-01  1.3466E+02  9.9453E+00  1.1205E+01  6.8385E-01  7.6418E+01
0000008 8.3911E-01  1.4380E+02  1.1981E+01  1.8522E+01  6.3021E-01  1.3266E+02
0000008 7.9889E-01  1.5000E+02  1.1663E+01  2.8125E+01  6.1492E-01  4.0213E+01
0000008 3.2815E-01  1.5450E+02  1.3066E+01  3.8397E+01  3.9411E-01  4.5684E+02
0000008 1.3171E-01  1.4592E+02  1.5333E+01  5.4572E+01  2.4969E-01  1.9264E+02
0000008 1.0896E-01  1.4445E+02  9.9678E+00  5.9812E+01  2.2710E-01  1.8936E+01
0000008 1.2534E-02  1.4462E+02  6.6734E+00  6.6389E+01  7.7023E-02  9.6429E+01
0000008 9.7537E-03  1.4027E+02  7.2652E+00  6.8676E+01  6.7945E-02  2.0172E+00
