# eventID	energy_keV
  393332	569.697
  393333	1063.655
  393333	569.697
  393333	73.039
  393333	12.656
  393334	1063.655
  393334	569.697
  393334	73.039
  393335	1063.655
  393335	569.697
  393336	1063.655
  393336	569.697
  393336	75.250
  393337	1063.655
  393337	569.697
  393337	84.741
  393338	569.697
  393338	75.250
  393338	10.551
  393339	1063.655
  393339	569.697
  393339	75.250
  393339	10.551
  393340	1063.655
  393340	569.697
  393340	75.250
  393340	12.627
  393341	1063.655
  393341	569.697
  393341	75.250
  393342	1063.655
  393342	569.697
  393343	1063.655
  393343	569.697
  393343	75.250
  393344	1063.655
  393344	569.697
  393344	84.741
  393345	1063.655
  393345	569.697
  393345	75.250
  393345	10.551
  393346	1063.655
  393347	1063.655
  393347	569.697
  393348	1770.215
  393348	569.697
  393349	1063.655
  393349	569.697
  393349	85.236
  393350	1063.655
  393350	569.697
  393351	1063.655
  393351	569.697
  393351	12.298
  393352	1063.655
  393352	569.697
  393352	75.250
  393353	569.697
  393353	73.038
  393354	1063.655
  393354	569.697
  393354	84.741
  393355	1063.655
  393355	569.697
  393355	75.250
  393356	1063.655
  393356	569.697
  393356	73.039
  393356	12.656
  393357	1063.655
  393357	569.697
  393357	75.250
  393358	1063.655
  393358	569.697
  393358	85.235
  393359	1063.655
  393359	569.697
  393359	9.216
  393360	1063.655
  393360	569.697
  393361	1063.655
  393361	569.697
  393361	75.250
  393362	1063.655
  393362	569.697
  393363	1063.655
  393363	569.697
  393363	85.235
  393364	1770.215
  393364	569.697
  393365	1063.655
  393365	569.697
  393366	1063.655
  393366	569.697
  393366	73.039
  393366	2.211
  393367	1063.655
  393367	569.697
  393367	10.551
  393367	2.341
  393368	1063.655
  393368	569.697
  393368	73.039
  393368	2.442
  393369	1063.655
  393369	569.697
  393370	1063.655
  393370	569.697
  393371	1063.655
  393371	569.697
  393372	1063.655
  393372	569.697
  393372	73.039
  393372	10.551
  393373	1063.655
  393373	569.697
  393373	85.236
  393374	10.445
  393374	569.697
  393374	73.039
  393374	10.551
  393375	1063.655
  393375	569.697
  393375	73.039
  393375	12.656
  393376	12.656
  393376	569.697
  393376	75.250
  393376	10.551
  393377	1063.655
  393377	569.697
  393378	1063.655
  393378	75.250
  393379	1063.655
  393379	569.697
  393379	73.039
  393380	569.697
  393380	87.656
  393381	1063.655
  393381	569.697
  393382	1063.655
  393382	569.697
  393382	84.741
  393383	1063.655
  393383	569.697
  393383	73.039
  393384	1770.215
  393384	569.697
  393385	1063.655
  393385	569.697
  393385	75.250
  393385	10.551
  393386	1063.655
  393386	569.697
  393386	75.250
  393387	1063.655
  393387	569.697
  393387	85.235
  393388	1063.655
  393388	569.697
  393388	75.250
  393389	1770.215
  393389	569.697
  393390	1063.655
  393390	569.697
  393390	12.298
  393391	75.250
  393391	10.551
  393392	75.250
  393392	569.697
  393392	87.656
  393393	1063.655
  393393	569.697
  393393	75.250
  393393	10.445
  393394	1063.655
  393394	569.697
  393395	1063.655
  393395	569.697
  393395	75.250
  393395	12.628
  393396	1063.655
  393396	569.697
  393397	84.740
  393397	569.697
  393397	73.039
  393397	12.656
  393398	399.127
  393398	87.656
  393399	1063.655
  393399	569.697
  393399	15.736
  393399	10.551
  393400	1063.655
  393400	569.697
  393400	75.250
  393400	12.627
  393401	1063.655
  393401	569.697
  393401	73.039
  393401	12.656
  393402	12.627
  393402	569.697
  393402	75.250
  393403	1063.655
  393403	569.697
  393403	75.250
  393404	1770.215
  393404	569.697
  393405	1063.655
  393405	569.697
  393406	1063.655
  393406	569.697
  393406	75.250
  393406	10.445
  393407	10.551
  393407	569.697
  393407	73.039
  393407	2.341
  393408	1063.655
  393408	569.697
  393408	12.887
  393409	1063.655
  393409	569.697
  393409	73.039
  393409	12.656
  393410	1063.655
  393410	569.697
  393410	75.250
  393411	1063.655
  393411	569.697
  393411	87.656
  393412	1063.655
  393412	569.697
  393412	73.039
  393413	1770.215
  393413	569.697
  393414	1063.655
  393414	569.697
  393414	10.551
  393415	87.655
  393415	569.697
  393415	85.235
  393416	1063.655
  393416	569.697
  393417	569.697
  393417	0.000
  393418	1063.655
  393418	569.697
  393419	1063.655
  393419	569.697
  393419	73.039
  393419	12.656
  393420	1063.655
  393420	569.697
  393420	88.285
  393421	1063.655
  393421	87.534
  393421	85.235
  393422	1770.215
  393422	569.697
  393423	1063.655
  393423	569.697
  393423	75.250
  393424	1063.655
  393424	569.697
  393424	75.250
  393425	569.697
  393425	73.039
  393425	11.427
  393426	1063.655
  393426	569.697
  393426	74.265
  393427	1063.655
  393427	569.697
  393427	75.250
  393427	0.000
  393428	1063.655
  393428	569.697
  393428	73.039
  393429	1063.655
  393429	569.697
  393429	75.250
  393430	88.179
  393430	569.697
  393431	1063.655
  393431	569.697
  393432	1063.655
  393432	569.697
  393432	75.250
  393433	1770.215
  393433	569.697
  393434	85.235
  393434	569.697
  393434	84.741
  393435	1770.215
  393435	569.697
  393435	12.628
  393436	1063.655
  393436	569.697
  393437	1063.655
  393437	569.697
  393438	1063.655
  393438	569.697
  393438	73.039
  393439	1063.655
  393439	569.697
  393439	10.551
  393440	232.446
  393440	85.235
  393441	1063.655
  393441	569.697
  393441	75.250
  393441	10.551
  393442	1063.655
  393442	569.697
  393443	1063.655
  393443	569.697
  393443	73.039
  393444	1063.655
  393444	569.697
  393444	73.039
  393444	12.656
  393445	12.656
  393445	569.697
  393445	75.250
  393445	10.551
  393446	1063.655
  393446	569.697
  393446	73.039
  393447	1770.215
  393447	569.697
  393448	1063.655
  393448	569.697
  393449	569.697
  393449	75.250
  393450	1063.655
  393450	569.697
  393450	73.039
  393451	1063.655
  393451	569.697
  393451	73.039
  393451	14.816
  393452	1063.655
  393452	569.697
  393452	73.039
  393452	12.656
  393453	1063.655
  393453	569.697
  393453	85.236
  393454	569.697
  393455	1063.655
  393455	569.697
  393455	75.250
  393456	1063.655
  393456	569.697
  393456	12.656
  393456	2.442
  393457	1063.655
  393457	569.697
  393458	1063.655
  393458	569.697
  393458	12.792
  393459	1063.655
  393459	569.697
  393459	75.250
  393460	1063.655
  393460	569.697
  393460	84.741
  393461	1063.655
  393461	569.697
  393461	73.039
  393462	1063.655
  393462	569.697
  393463	1063.655
  393463	569.697
  393463	75.250
  393464	1063.655
  393464	569.697
  393464	73.039
  393465	1063.655
  393465	569.697
  393465	87.655
  393466	1770.215
  393466	569.697
  393466	10.551
  393467	1063.655
  393467	569.697
  393467	73.039
  393467	12.656
  393468	1063.655
  393468	569.697
  393468	75.250
  393469	1063.655
  393469	569.697
  393469	75.250
  393469	2.442
  393470	1063.655
  393470	569.697
  393470	75.250
  393470	10.551
  393471	1063.655
  393471	569.697
  393471	85.236
  393472	1063.655
  393472	569.697
  393473	1770.215
  393473	569.697
  393474	1063.655
  393474	569.697
  393475	1063.655
  393475	569.697
  393476	1063.655
  393476	569.697
  393476	75.250
  393477	1063.655
  393477	569.697
  393477	75.250
  393477	12.627
  393478	1770.215
  393478	569.697
  393479	1063.655
  393479	569.697
  393479	85.235
  393480	87.656
  393480	569.697
  393480	75.250
  393481	569.697
  393481	75.250
  393481	10.551
  393482	569.697
  393482	75.250
  393483	1063.655
  393483	569.697
  393483	75.250
  393484	1063.655
  393484	569.697
  393484	12.792
  393485	1063.655
  393485	569.697
  393485	75.250
  393486	1063.655
  393486	569.697
  393487	1063.655
  393487	569.697
  393487	0.000
  393487	2.341
  393488	1063.655
  393488	569.697
  393488	73.039
  393488	12.656
  393489	569.697
  393490	1063.655
  393490	569.697
  393490	84.740
  393491	1770.215
  393491	73.039
  393491	2.442
  393491	10.551
  393492	1063.655
  393492	569.697
  393493	1063.655
  393493	569.697
  393493	84.741
  393494	1063.655
  393494	569.697
  393495	1063.655
  393495	569.697
  393496	84.741
  393496	569.697
  393496	75.250
  393497	1063.655
  393497	569.697
  393497	75.250
  393497	10.551
  393498	1063.655
  393498	569.697
  393499	85.236
  393499	569.697
  393499	12.792
  393500	1770.215
  393500	569.697
  393501	1063.655
  393501	569.697
  393501	75.250
  393502	1063.655
  393502	569.697
  393502	73.039
  393503	73.039
  393503	569.697
  393503	73.039
  393503	12.656
  393504	73.039
  393504	15.222
  393504	569.697
  393504	75.250
  393505	1063.655
  393505	569.697
  393505	10.551
  393506	1063.655
  393506	569.697
  393506	84.740
  393507	1063.655
  393507	569.697
  393507	12.298
  393508	1770.215
  393508	569.697
  393508	10.551
  393509	1063.655
  393509	569.697
  393509	84.741
  393510	1770.215
  393510	569.697
  393511	1063.655
  393511	569.697
  393511	73.039
  393511	12.656
  393512	225.109
  393512	569.697
  393512	73.039
  393512	12.656
  393513	1063.655
  393513	569.697
  393513	12.298
  393514	1063.655
  393514	569.697
  393514	85.235
  393515	569.697
  393515	75.250
  393515	10.551
  393516	0.000
  393516	73.039
  393516	14.816
  393517	1063.655
  393517	569.697
  393517	75.250
  393517	0.000
  393518	1063.655
  393518	569.697
  393519	1063.655
  393519	569.697
  393520	1770.215
  393520	569.697
  393521	1063.655
  393521	569.697
  393521	73.039
  393522	1063.655
  393522	569.697
  393523	1770.215
  393523	569.697
  393523	2.442
  393524	1063.655
  393524	569.697
  393524	87.655
  393525	1063.655
  393525	569.697
  393526	1063.655
  393526	569.697
  393526	73.039
  393526	14.816
  393527	1063.655
  393527	569.697
  393528	1063.655
  393528	569.697
  393529	1063.655
  393529	569.697
  393529	85.235
  393530	84.741
  393530	75.250
  393531	1770.215
  393531	569.697
  393532	1063.655
  393532	569.697
  393532	85.235
  393533	1063.655
  393533	569.697
  393533	73.039
  393533	12.656
  393534	1063.655
  393534	569.697
  393534	73.039
  393534	15.222
  393535	1063.655
  393535	569.697
  393535	75.250
  393535	10.551
  393536	1063.655
  393536	569.697
  393537	1063.655
  393537	569.697
  393537	75.250
  393538	1063.655
  393538	569.697
  393538	75.250
  393539	1063.655
  393539	569.697
  393539	73.039
  393539	12.656
  393540	1063.655
  393540	569.697
  393540	12.656
  393541	1063.655
  393541	569.697
  393541	75.250
  393542	1063.655
  393542	569.697
  393542	87.656
  393543	1063.655
  393543	569.697
  393543	75.250
  393544	1770.215
  393544	569.697
  393544	12.605
  393545	1063.655
  393545	418.158
  393546	1063.655
  393546	569.697
  393547	1770.215
  393547	569.697
  393548	1063.655
  393548	569.697
  393548	75.250
  393549	1770.215
  393549	569.697
  393550	569.697
  393550	87.877
  393551	75.250
  393551	569.697
  393551	73.039
  393552	1063.655
  393552	569.697
  393552	75.250
  393552	10.551
  393553	1063.655
  393553	569.697
  393553	75.250
  393554	569.697
  393554	75.250
  393555	1063.655
  393555	569.697
  393556	87.656
  393556	75.250
  393556	10.551
  393557	1063.655
  393557	569.697
  393557	73.039
  393557	10.551
  397563	1063.655
  397563	569.697
  397563	73.039
  397564	1063.655
  397564	569.697
  397564	75.250
  397565	1063.655
  397565	569.697
  397565	2.341
  397566	1063.655
  397566	569.697
  397567	1063.655
  397567	569.697
  397568	1063.655
  397568	569.697
  397568	75.250
  397568	10.551
  397569	1063.655
  397569	569.697
  397569	75.250
  397570	1063.655
  397570	569.697
  397570	75.250
  397570	2.442
  397571	1063.655
  397571	569.697
  397571	75.250
  397571	10.445
  397572	1063.655
  397572	569.697
  397572	75.250
  397572	10.551
  397573	75.250
  397573	569.697
  397573	85.235
  397574	1063.655
  397574	569.697
  397574	73.039
  397575	1770.215
  397575	569.697
  397576	1063.655
  397576	569.697
  397577	569.697
  397577	73.039
  397578	1063.655
  397578	238.929
  397578	75.250
  397579	1063.655
  397579	569.697
  397579	85.235
  397580	569.697
  397580	73.039
  397581	1063.655
  397581	569.697
  397581	85.236
  397582	1063.655
  397582	569.697
  397582	87.656
  397583	425.505
  397583	569.697
  397583	75.250
  397583	0.000
  397584	1063.655
  397584	569.697
  397584	85.235
  397585	1063.655
  397585	569.697
  397585	73.039
  397585	12.656
  397586	1063.655
  397586	569.697
  397586	73.039
  397587	1063.655
  397587	569.697
  397588	1063.655
  397588	75.250
  397588	85.236
  397589	1063.655
  397589	569.697
  397589	75.250
  397590	1063.655
  397590	569.697
  397590	84.741
  397591	1063.655
  397591	569.697
  397592	1063.655
  397592	569.697
  397592	73.039
  397593	1063.655
  397593	569.697
  397593	73.039
  397593	12.656
  397594	1770.215
  397594	569.697
  397594	12.792
  397595	1063.655
  397595	569.697
  397595	10.551
  397595	2.484
  397596	1063.655
  397596	569.697
  397596	73.039
  397597	1063.655
  397597	569.697
  397597	75.250
  397597	10.551
  397598	1063.655
  397598	569.697
  397599	1063.655
  397599	569.697
  397599	75.250
  397599	10.551
  397600	1063.655
  397600	569.697
  397600	73.039
  397601	1063.655
  397601	569.697
  397602	1063.655
  397602	569.697
  397602	12.298
  397603	1063.655
  397603	569.697
  397603	73.039
  397604	75.250
  397604	9.216
  397604	569.697
  397604	12.163
  397605	1063.655
  397605	569.697
  397605	75.250
  397606	1063.655
  397606	569.697
  397606	73.039
  397606	0.000
  397607	1063.655
  397607	569.697
  397607	85.235
  397608	1063.655
  397608	569.697
  397609	1063.655
  397609	569.697
  397609	73.039
  397609	12.656
  397609	2.442
  397610	569.697
  397610	75.250
  397611	1063.655
  397611	569.697
  397611	10.551
  397612	1063.655
  397612	569.697
  397613	1063.655
  397613	569.697
  397613	75.250
  397614	1770.215
  397614	569.697
  397615	1770.215
  397615	569.697
  397615	10.551
  397616	1063.655
  397616	569.697
  397617	1063.655
  397617	569.697
  397618	1063.655
  397618	569.697
  397618	84.741
  397619	1063.655
  397619	569.697
  397619	75.250
  397619	10.551
  397620	569.697
  397620	75.250
  397620	10.445
  397621	569.697
  397621	2.442
  397622	1063.655
  397622	569.697
  397622	75.250
  397623	1063.655
  397623	569.697
  397623	75.250
  397624	1063.655
  397624	569.697
  397624	73.039
  397624	12.656
  397625	569.697
  397626	1063.655
  397626	569.697
  397626	73.039
  397627	1063.655
  397627	569.697
  397627	73.039
  397628	1770.215
  397628	569.697
  397629	1063.655
  397629	569.697
  397630	1063.655
  397630	569.697
  397630	75.250
  397631	1063.655
  397631	569.697
  397631	73.039
  397632	1063.655
  397632	569.697
  397632	2.442
  397633	569.697
  397633	73.039
  397634	1063.655
  397634	569.697
  397634	73.039
  397635	1063.655
  397635	569.697
  397636	1063.655
  397636	569.697
  397636	75.250
  397636	13.014
  397637	75.250
  397637	10.551
  397637	569.697
  397637	2.341
  397638	75.250
  397638	12.163
  397638	569.697
  397638	84.740
  397639	75.250
  397639	9.216
  397639	569.697
  397639	73.039
  397639	14.816
  397640	569.697
  397640	75.250
  397641	1063.655
  397641	569.697
  397642	1063.655
  397642	569.697
  397642	75.250
  397643	1063.655
  397643	569.697
  397643	73.039
  397643	12.656
  397644	1063.655
  397644	569.697
  397644	75.250
  397645	1063.655
  397645	569.697
  397646	1770.215
  397646	569.697
  397647	1063.655
  397647	569.697
  397647	75.250
  397648	1063.655
  397648	569.697
  397648	85.235
  397649	1063.655
  397649	569.697
  397649	75.250
  397649	10.551
  397650	1063.655
  397650	569.697
  397650	75.250
  397651	1063.655
  397651	569.697
  397651	75.250
  397652	1063.655
  397652	569.697
  397652	73.039
  397653	1063.655
  397653	569.697
  397653	85.235
  397654	1063.655
  397654	569.697
  397654	73.039
  397655	1063.655
  397655	569.697
  397655	85.236
  397656	1063.655
  397656	569.697
  397656	75.250
  397656	10.551
  397657	1063.655
  397657	569.697
  397657	85.801
  397658	1063.655
  397658	569.697
  397658	73.039
  397658	12.656
  397659	569.697
  397659	75.250
  397660	1063.655
  397660	569.697
  397660	85.235
  397661	1063.655
  397661	569.697
  397662	1063.655
  397662	569.697
  397662	12.628
  397662	2.341
  397663	75.250
  397663	569.697
  397663	1.839
  397664	1063.655
  397664	569.697
  397664	75.250
  397664	10.445
  397665	1063.655
  397665	569.697
  397665	84.741
  397666	1063.655
  397666	569.697
  397666	75.250
  397666	1.839
  397667	1063.655
  397667	569.697
  397667	75.250
  397668	1063.655
  397668	569.697
  397668	85.235
  397669	1063.655
  397669	426.090
  397669	75.250
  397670	1063.655
  397670	569.697
  397670	73.039
  397671	569.697
  397671	85.235
  397672	1063.655
  397672	569.697
  397672	75.250
  397672	0.222
  397673	569.697
  397674	1063.655
  397674	569.697
  397674	85.235
  397675	1063.655
  397675	569.697
  397676	1063.655
  397676	569.697
  397676	75.250
  397676	10.551
  397677	1063.655
  397677	569.697
  397677	75.250
  397677	10.551
  397678	9.985
  397678	569.697
  397678	15.091
  397679	1063.655
  397679	569.697
  397679	85.235
  397680	1063.655
  397680	569.697
  397681	569.697
  397682	1063.655
  397682	569.697
  397682	73.039
  397682	12.656
  397683	1063.655
  397683	569.697
  397684	75.250
  397684	2.341
  397684	569.697
  397685	569.697
  397685	84.740
  397685	3.114
  397686	1063.655
  397686	569.697
  397686	12.628
  397687	1063.655
  397687	569.697
  397687	75.250
  397688	1063.655
  397688	569.697
  397688	75.250
  397689	1063.655
  397689	569.697
  397690	569.697
  397690	85.235
  397691	1063.655
  397692	1063.655
  397692	569.697
  397693	1063.655
  397693	569.697
  397693	88.179
  397694	1063.655
  397694	569.697
  397694	73.039
  397694	12.656
  397695	1063.655
  397695	569.697
  397695	75.250
  397696	1063.655
  397696	569.697
  397696	73.039
  397696	12.656
  397697	1063.655
  397697	569.697
  397697	85.236
  397698	569.697
  397698	75.250
  397699	1063.655
  397699	569.697
  397699	85.235
  397700	1063.655
  397700	569.697
  397700	75.250
  397701	569.697
  397701	85.236
  397702	1063.655
  397702	569.697
  397703	1063.655
  397703	569.697
  397704	1063.655
  397704	569.697
  397704	12.472
  397705	1063.655
  397705	569.697
  397705	12.792
  397706	1063.655
  397706	569.697
  397707	1063.655
  397707	569.697
  397707	0.000
  397708	1063.655
  397708	569.697
  397708	75.250
  397709	569.697
  397709	85.236
  397710	1063.655
  397710	75.250
  397710	75.250
  397711	569.697
  397712	1063.655
  397712	569.697
  397713	1063.655
  397713	569.697
  397713	2.442
  397714	75.251
  397714	1.855
  397714	569.697
  397714	75.250
  397715	75.250
  397715	569.697
  397715	10.551
  397716	1063.655
  397716	569.697
  397716	12.792
  397717	1063.655
  397717	569.697
  397717	73.039
  397718	1063.655
  397718	569.697
  397718	75.250
  397719	1063.655
  397719	569.697
  397719	75.250
  397720	1063.655
  397720	569.697
  397721	85.236
  397721	569.697
  397722	1063.655
  397722	569.697
  397722	75.250
  397723	1770.215
  397723	569.697
  397723	10.551
  397724	1063.655
  397724	569.697
  397725	569.697
  397725	85.235
  397726	569.697
  397726	84.741
  397727	1063.655
  397727	569.697
  397727	75.250
  397727	2.341
  397728	1063.655
  397728	569.697
  397728	73.039
  397728	14.816
  397729	1063.655
  397729	569.697
  397729	75.250
  397730	75.250
  397730	569.697
  397730	75.250
  397731	1063.655
  397731	569.697
  397732	1063.655
  397732	569.697
  397732	75.250
  397733	1063.655
  397733	569.697
  397733	75.250
  397733	10.551
  397734	1063.655
  397734	569.697
  397734	75.250
  397735	1063.655
  397735	569.697
  397735	73.039
  397736	1770.215
  397736	569.697
  397736	14.816
  397737	1063.655
  397737	569.697
  397737	75.250
  397738	1063.655
  397738	569.697
  397739	1063.655
  397739	569.697
  397739	73.039
  397739	12.656
  397740	1063.655
  397740	569.697
  397741	1063.655
  397741	569.697
  397741	73.039
  397742	1063.655
  397742	569.697
  397742	3.068
  397743	1063.655
  397743	569.697
  397743	85.235
  397744	569.697
  397745	1063.655
  397745	569.697
  397745	75.250
  397746	1063.655
  397746	569.697
  397746	2.642
  397747	1063.655
  397747	569.697
  397747	75.250
  397747	10.551
  397748	569.697
  397748	75.250
  397748	12.627
  397749	1063.655
  397749	569.697
  397749	10.551
  397750	1770.215
  397750	569.697
  397750	10.551
  397751	1063.655
  397751	569.697
  397751	10.551
  397752	1063.655
  397752	569.697
  397752	75.250
  397752	10.445
  397753	1063.655
  397753	569.697
  397753	75.250
  397754	1063.655
  397754	569.697
  397754	84.741
  397755	1063.655
  397755	569.697
  397755	85.236
  397756	1770.215
  397756	569.697
  397757	1770.215
  397757	569.697
  397758	1063.655
  397758	569.697
  397758	0.000
  397759	1063.655
  397759	569.697
  397759	73.039
  397759	12.656
  397760	73.039
  397760	569.697
  397760	84.740
  397761	569.697
  397761	75.250
  397761	10.551
  397762	1063.655
  397762	569.697
  397762	73.039
  397762	12.656
  397763	1063.655
  397763	569.697
  397763	75.250
  397764	1063.655
  397764	569.697
  397764	85.801
  397765	1063.655
  397765	569.697
  397765	75.250
  397765	10.551
  397766	75.250
  397766	569.697
  397767	1063.655
  397767	569.697
  397767	73.039
  397768	75.250
  397768	569.697
  397768	12.656
  397769	569.697
  397770	1063.655
  397770	569.697
  397771	1063.655
  397771	569.697
  397771	85.235
  397772	1063.655
  397772	569.697
  397773	1063.655
  397773	569.697
  397773	75.250
  397774	569.697
  397774	75.250
  397775	87.656
  397775	569.697
  397775	75.250
  397776	1063.655
  397776	569.697
  397776	75.250
  397777	1063.655
  397777	569.697
  397777	75.250
  397778	1063.655
  397778	569.697
  397778	75.250
  397778	10.551
  397779	1063.655
  397779	569.697
  397779	12.656
  397780	1063.655
  397780	569.697
  397780	73.039
  397780	12.656
  397781	1063.655
  397781	569.697
  397781	12.656
  397782	1770.215
  397782	569.697
  397783	1063.655
  397783	569.697
  397783	75.250
  397784	1063.655
  397784	569.697
  397784	10.445
  397785	1063.655
  397785	569.697
  397785	2.807
  397786	1063.655
  397786	569.697
  397786	85.235
  397787	1063.655
  397787	569.697
  397787	73.039
  397788	1063.655
  397788	569.697
  397788	73.039
  397788	14.816
  397789	1063.655
  397789	569.697
  397789	85.235
  397790	1063.655
  397790	569.697
  397791	1770.215
  397791	569.697
  397792	1063.655
  397792	569.697
  397793	1063.655
  397793	569.697
  397793	73.039
  397793	12.656
  397794	1063.655
  397794	569.697
  397794	75.250
  397795	1063.655
  397795	569.697
  397795	73.039
  397796	1063.655
  397796	569.697
  397796	75.250
  397796	10.551
  397797	569.697
  397797	73.039
  397797	1.839
  397798	1063.655
  397798	569.697
  397798	85.235
  397799	1063.655
  397799	569.697
  397800	1063.655
  397800	569.697
  397800	75.250
  397801	1063.655
  397801	569.697
  397801	75.250
  397802	1063.655
  397802	569.697
  397803	1063.655
  397803	569.697
  397804	1063.655
  397804	569.697
  397804	75.250
  397805	1063.655
  397805	569.697
  397805	85.235
  397806	1063.655
  397806	569.697
  397806	13.011
  397807	1063.655
  397807	569.697
  397807	87.534
  397808	1063.655
  397808	569.697
  397808	73.039
  397808	14.816
  397809	1063.655
  397809	569.697
  397809	73.039
  397810	1063.655
  397810	569.697
  397810	85.236
  397811	1063.655
  397811	569.697
  397812	1770.215
  397812	569.697
  397813	1063.655
  397813	569.697
  397813	75.250
  397814	569.697
  397814	13.358
  397815	73.039
  397815	569.697
  397815	75.250
  397815	10.551
  397816	1063.655
  397816	569.697
  397816	75.250
  397817	1063.655
  397817	569.697
  397817	75.250
  397817	2.442
  397818	569.697
  397819	1063.655
  397819	569.697
  397819	87.656
  397820	1063.655
  397820	569.697
  397820	75.250
  397821	1770.215
  397821	569.697
  397822	1063.655
  397822	569.697
  397822	75.250
  397823	1063.655
  397823	569.697
  397823	75.250
  397824	1063.655
  397824	569.697
  397824	75.250
  397825	1063.655
  397825	569.697
  397825	75.250
  397826	1063.655
  397826	569.697
  397826	84.741
  397827	1063.655
  397827	569.697
  397828	1063.655
  397828	569.697
  397828	12.298
  397829	1770.215
  397829	569.697
  401568	1063.655
  401568	569.697
  401568	75.250
  401568	10.551
  401569	85.236
  401569	569.697
  401569	73.039
  401569	0.000
  401570	569.697
  401570	75.250
  401571	1063.655
  401571	569.697
  401571	75.250
  401571	10.551
  401572	1063.655
  401572	569.697
  401573	1063.655
  401573	569.697
  401573	75.250
  401573	10.551
  401574	1063.655
  401574	569.697
  401574	75.250
  401574	10.551
  401575	1770.215
  401575	569.697
  401576	1063.655
  401576	569.697
  401577	1063.655
  401577	73.039
  401577	12.656
  401577	73.039
  401577	12.656
  401578	1063.655
  401578	569.697
  401579	1063.655
  401579	569.697
  401579	75.250
  401579	10.551
  401580	1063.655
  401580	569.697
  401580	73.039
  401580	12.656
  401580	2.442
  401581	1063.655
  401581	569.697
  401581	75.250
  401582	1063.655
  401582	569.697
  401582	10.551
  401583	1063.655
  401583	569.697
  401583	75.250
  401583	10.551
  401584	1770.215
  401584	569.697
  401585	569.697
  401585	85.236
  401586	1063.655
  401586	569.697
  401586	75.250
  401587	1063.655
  401587	569.697
  401588	569.697
  401588	73.039
  401588	12.656
  401589	1063.655
  401589	569.697
  401589	73.039
  401589	12.656
  401590	569.697
  401590	75.250
  401591	1063.655
  401591	569.697
  401591	75.250
  401591	10.551
  401592	75.250
  401592	10.551
  401592	569.697
  401593	1063.655
  401593	569.697
  401593	10.551
  401594	1063.655
  401594	569.697
  401594	87.656
  401595	1063.655
  401595	569.697
  401595	75.250
  401596	1063.655
  401596	569.697
  401597	1063.655
  401597	569.697
  401598	1063.655
  401598	569.697
  401598	75.250
  401599	1063.655
  401599	569.697
  401599	75.250
  401599	10.551
  401600	1063.655
  401600	569.697
  401600	73.039
  401600	12.656
  401601	569.697
  401601	75.251
  401602	1063.655
  401602	569.697
  401602	75.250
  401603	1063.655
  401603	569.697
  401603	75.250
  401604	1770.215
  401604	569.697
  401604	10.551
  401604	2.341
  401605	1063.655
  401605	569.697
  401605	75.250
  401605	13.014
  401606	1063.655
  401606	569.697
  401606	12.656
  401607	1063.655
  401607	569.697
  401607	73.039
  401608	1063.655
  401608	569.697
  401608	73.039
  401609	1770.215
  401609	569.697
  401610	569.697
  401610	75.249
  401611	569.697
  401611	12.656
  401612	73.039
  401612	569.697
  401612	73.039
  401613	1770.215
  401613	569.697
  401614	1063.655
  401614	569.697
  401614	85.236
  401615	1063.655
  401615	569.697
  401616	1063.655
  401616	569.697
  401616	75.250
  401616	10.551
  401617	1063.655
  401617	569.697
  401617	73.039
  401617	12.628
  401618	1063.655
  401618	73.039
  401618	12.656
  401618	73.039
  401618	12.656
  401619	1063.655
  401619	569.697
  401619	75.250
  401619	10.445
  401620	1063.655
  401620	569.697
  401621	1063.655
  401621	569.697
  401621	9.216
  401622	569.697
  401622	75.250
  401623	2.807
  401623	9.216
  401623	569.697
  401623	75.250
  401624	1063.655
  401624	569.697
  401624	75.250
  401625	1063.655
  401625	569.697
  401625	75.250
  401626	1063.655
  401626	569.697
  401626	73.039
  401627	1063.655
  401627	569.697
  401627	10.551
  401628	1063.655
  401628	569.697
  401628	73.039
  401629	1063.655
  401629	569.697
  401629	73.039
  401629	12.656
  401630	1063.655
  401630	569.697
  401630	85.235
  401631	1063.655
  401631	569.697
  401632	1063.655
  401632	569.697
  401632	75.250
  401633	1063.655
  401633	569.697
  401633	75.250
  401634	75.250
  401634	569.697
  401634	75.250
  401634	0.000
  401635	1770.215
  401635	569.697
  401636	569.697
  401636	73.039
  401637	1063.655
  401637	569.697
  401637	75.250
  401638	73.039
  401638	569.697
  401638	75.250
  401638	9.216
  401639	1063.655
  401639	569.697
  401639	3.029
  401640	1063.655
  401640	569.697
  401640	75.250
  401641	1063.655
  401641	569.697
  401641	75.250
  401642	1063.655
  401642	569.697
  401642	85.235
  401643	84.741
  401643	569.697
  401643	75.250
  401644	1063.655
  401644	569.697
  401644	73.039
  401645	569.697
  401646	73.039
  401646	569.697
  401646	75.250
  401647	1063.655
  401647	569.697
  401647	75.250
  401647	10.551
  401648	1063.655
  401648	569.697
  401648	75.250
  401649	1063.655
  401649	569.697
  401650	75.250
  401650	569.697
  401651	1063.655
  401651	569.697
  401651	0.000
  401652	1063.655
  401652	569.697
  401652	84.741
  401653	1063.655
  401653	569.697
  401653	75.250
  401653	10.445
  401654	1063.655
  401654	569.697
  401655	1063.655
  401655	569.697
  401656	1063.655
  401656	569.697
  401656	75.250
  401657	1063.655
  401657	569.697
  401657	75.250
  401658	1063.655
